experiment,reply_size,layers,tau,optimizer,advantage,max_steps,activation,batch_size,totalsteps,exploration,vanish,gamma,hidden_size,train_repeat,batch_norm,seed,rwrdschem,svision,details,tr_count,tr_TR,tr_TT,tr_TS,ts_count,ts_TR,ts_TT,ts_TS,tr_s,ts_s,tr_AR,tr_AS,ts_AR,ts_AS,tr_SMD,tr_SM,tr_RMD,tr_RM,ts_SMD,ts_SM,ts_RMD,ts_RM
565,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 2",96559,96309998,13440,2000015,9656,9556594,2154,264059,0.9994925382408684,0.9924399337199667,997.4212450418912,20.71288020795576,989.7052609776304,27.34662386081193,10.0,11.974709615614893,999.0,998.6827829002516,9.0,12.153735632183905,999.1,998.7846264367817
566,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 2",99071,98827999,13457,2000007,9908,9792608,2178,273916,0.9995659678412452,0.9911182882519176,997.5472035207074,20.187612924064556,988.3536536132416,27.64594267258781,10.0,11.682562676698053,999.0,998.7850136685437,9.0,11.246204157907028,999.1,998.8753795842093
567,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",101119,100870999,13493,2000008,10112,10022959,1858,230402,0.99952531176139,0.9934731012658228,997.5474342111768,19.778755723454548,991.1945213607596,22.785007911392412,10.0,11.330508282535295,999.0,998.844288336468,9.0,10.554724677090414,999.1,998.9445275322907
568,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",100404,100149999,12890,2000003,10041,9951974,1712,240252,0.9994621728218002,0.9935265411811572,997.4702103501852,19.919554997808852,991.1337516183647,23.92709889453241,10.0,11.231569252886471,999.0,998.8768430747114,9.0,10.745789355490679,999.1,998.925421064451
569,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",99261,99006999,12907,2000001,9927,9822357,1932,246428,0.9994559796899084,0.9919411705449784,997.4410795780819,20.14891044821229,989.4587488667273,24.82401531177597,10.0,11.469137784709954,999.0,998.8301488634537,9.0,10.902086677367576,999.1,998.9097913322632
570,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",101513,101269999,13523,2000002,10152,10066253,1992,237469,0.999576408932846,0.993892828999212,997.6062080718724,19.70192980209432,991.5536840031521,23.39135145784082,10.0,11.18329232833818,999.0,998.8593044061732,9.0,10.803443649373882,999.1,998.6960420393558
571,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",99661,99432999,12838,2000005,9967,9876648,1868,253513,0.9997190475712666,0.993478478980636,997.7122344748697,20.06808079389129,990.9348851208988,25.435236279723085,10.0,11.498114335648255,999.0,998.8501885664352,9.0,11.055172413793104,999.1,998.8944827586207
572,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",100793,100551999,13430,2000004,10080,9992032,1888,229679,0.9995932257200401,0.9935515873015872,997.608951018424,19.842687488218427,991.2730158730161,22.785615079365076,10.0,11.533654733345635,999.0,998.8466345266656,9.0,10.76660516605166,999.1,998.9233394833948
573,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 3",99130,98865999,13440,2000002,9914,9793582,2055,254177,0.9993543831332592,0.9904175912850516,997.3368203369313,20.1755472611722,987.8537421827716,25.638188420415567,10.0,11.40103062224959,999.0,998.8598969377748,9.0,10.56872578071575,999.1,998.9431274219284
574,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",101478,101237998,13530,2000015,10148,10054458,2023,235414,0.999605825893297,0.9931020890815924,997.6349356510773,19.708853150436546,990.7822230981476,23.198068584942842,10.0,11.252379773612079,999.0,998.8747620226387,9.0,10.225247524752476,999.1,998.9774752475247
575,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",102820,102575999,13595,2000000,10283,10203348,1894,216519,0.9995720676911108,0.9943596226782068,997.6269111067886,19.451468585878235,992.2540114752504,21.0560147816785,10.0,11.312119635302368,999.0,998.8461641139344,9.0,10.554047942107644,999.1,998.9445952057891
576,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",103114,102870998,13654,2000015,10312,10225496,2114,225038,0.999582985821518,0.9937936384794416,997.6433655953604,19.396153771553813,991.6113266097748,21.82292474786656,10.0,11.087792438186051,999.0,998.8912207561814,9.0,10.64043449346043,999.1,998.9359565506537
577,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",104638,104398999,13634,2000006,10464,10382734,2098,222658,0.9996272864542518,0.994361620795107,997.7159253808368,19.113572507119784,992.23375382263,21.278478593272173,10.0,11.078298438019276,999.0,998.8700144012407,9.0,10.168365086397873,999.1,998.9831634913603
578,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",102382,102144999,13500,2000003,10239,10153936,1894,230638,0.999638608349124,0.9939447211641762,997.6851301986676,19.53471313316794,991.6921574372498,22.525441937689234,10.0,11.194058253296616,999.0,998.8805941746704,9.0,10.391450313339302,999.1,998.9608549686659
579,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",101187,100950999,13498,2000002,10119,10022958,1917,240412,0.9996442230721336,0.9928846723984583,997.6676747012956,19.765404646841983,990.5087459235104,23.75847415752545,10.0,11.170162857717312,999.0,998.8829837142283,9.0,10.43980343980344,999.1,998.7326557962924
580,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 4",103854,103610000,13478,2000000,10386,10293305,2105,236949,0.9995763283070463,0.9933564413633738,997.6505478845302,19.257804225162246,991.0750048141729,22.814269208549966,10.0,11.12133276985698,999.0,998.8211392602146,9.0,10.279742050255727,999.1,998.9720257949742
581,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",102081,101809000,13521,2000000,10209,10120113,1898,228867,0.9992946777558998,0.9935351160740524,997.3354493000656,19.592284558340925,991.2932706435498,22.418160446664704,10.0,11.131055209260907,999.0,998.8868944790738,9.0,10.299577119964392,999.1,998.7474738482083
582,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",102011,101771999,13683,2000004,10202,10119820,1937,211793,0.9996176882885179,0.9940207802391688,997.6571056062579,19.605768005411186,991.9447167222113,20.75994902960204,10.0,11.153539003769882,999.0,998.8846460996233,9.0,10.344112399643176,999.1,998.9655887600358
583,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",103384,103129999,13533,2000003,10339,10246683,2015,223165,0.999477675462354,0.99322951929587,997.5431304650624,19.345382264180145,991.0709933262403,21.584776090531,10.0,11.193011125786304,999.0,998.8806988874213,9.0,10.260071620411818,999.1,998.9739928379587
584,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",101372,101128999,13411,2000006,10138,10053984,1877,230151,0.9995758197529888,0.9939830341290196,997.6028785068856,19.729373002406977,991.7127638587492,22.70181495363977,10.0,11.1001443001443,999.0,998.8899855699857,9.0,10.341766533510873,999.1,998.9658233466487
585,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",103653,103419999,13546,2000001,10366,10291374,1963,206253,0.9996816300541228,0.9947906617788924,997.7521055830513,19.295157882550434,992.800887516882,19.89706733551997,10.0,11.196470957051368,999.0,998.8803529042947,9.0,10.295500335795836,999.1,998.9704499664205
586,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",103728,103483999,13557,2000005,10373,10306666,1820,203338,0.9995758136665124,0.9955654101995566,997.6476843282433,19.28124517970076,993.6051286995083,19.60262219222983,10.0,11.123039619157787,999.0,998.8654505817187,9.0,10.30026690391459,999.1,998.9699733096086
587,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , DQN,nactions: 5",104859,104619999,13645,2000007,10486,10400521,2099,224781,0.9996280719823764,0.9939919893190922,997.7207392784596,19.073298429319372,991.8482738889948,21.436296013732594,10.0,11.063102929462783,999.0,998.8936897070537,9.0,10.554646017699117,999.1,998.9445353982304
588,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1111,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",62014,24254999,5103,500002,6202,2538116,555,48838,0.3919276292450092,0.41002902289584,391.1213435675815,8.06272777114845,409.2415349887132,7.874556594646887,7.0,7.884642068748028,-0.5,407.0954840744245,7.0,7.7271581600504105,-0.5,428.3388153749212
589,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,4444,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",62746,25043000,5002,500000,6275,2727149,550,48506,0.39991393873713066,0.4353784860557769,399.1170751920441,7.968635450865394,434.6054183266932,7.73003984063745,7.0,7.891610378132694,-0.5,409.5384697935737,7.0,7.7097791798107265,-0.5,428.25110410094635
590,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,5423,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",62025,23947999,5189,500003,6203,2524128,587,48718,0.38690850463522775,0.4077059487344833,386.1023619508263,8.061313986295849,406.9205223279058,7.8539416411413825,7.0,7.898148733177482,-0.5,420.4523662096417,7.0,7.701388888888888,-0.5,429.7854166666667
591,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,6654,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",62464,24870999,5124,500005,6247,2589136,559,48637,0.3989658043032787,0.4152393148711381,398.16532722848365,8.004690701844263,414.46070113654565,7.785657115415399,7.0,7.919543870763383,-0.5,412.06835603420967,7.0,7.60632911392405,-0.5,444.1760759493671
592,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,9111,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",61493,23472999,5164,500005,6150,2521114,557,48851,0.3825313450311418,0.4107317073170732,381.7182280910023,8.131088091327468,409.9372357723577,7.943252032520325,7.0,7.880602660278636,-0.5,417.92214587404646,7.0,7.642091997479521,-0.5,435.27863894139887
593,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1122,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",62819,24708999,5149,500006,6282,2629114,564,48856,0.3941323484932903,0.4192932187201528,393.33639503971733,7.95947086072685,418.5154409423751,7.777141037886023,7.0,7.842775581906017,-0.5,415.4275299579648,7.0,7.651819322459222,-0.5,436.49956085319945
594,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1337,"[0.0, 1000.0, -0.1]",180,"Competitive, B:541 duel_v2,nactions: 4",61646,23649999,5178,500007,6165,2549137,556,48623,0.3844531680887649,0.4142741281427413,383.6420692340136,8.110939882555233,413.4853203568532,7.886942416869424,7.0,7.901333670438025,-0.5,413.21656658871126,7.0,7.709412507896398,-0.5,437.63714466203413
595,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",62329,23493099,5109,500003,6233,2451085,541,48149,0.3900110702883088,0.40526231349270014,376.92083941664396,8.021996181552728,393.2432215626504,7.72485159634205,7.0,7.893035297089095,-0.5,394.98641156784737,7.0,7.6142676767676765,-0.5,405.3623106060607
596,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",62622,24125699,5089,500006,6263,2540953,560,48469,0.3992526588100029,0.4202458885518122,385.2591581233432,7.98451023601929,405.70860609931344,7.738942998562988,7.0,7.904704692045024,-0.5,398.36217908182624,7.0,7.603284902084648,-0.5,404.73556538218565
597,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",61575,22492500,4949,500000,6158,2382658,521,48417,0.3789362565976451,0.3999675219227022,365.2862362971985,8.120178643930169,386.92075349139327,7.862455342643717,7.0,7.894165193230614,-0.5,402.8352361707502,7.0,7.6921135646687695,-0.5,426.7386750788644
598,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",62609,23851699,4982,500004,6261,2544649,533,48503,0.3953265504959351,0.418623223127296,380.96278490312886,7.986136178504688,406.4285257946015,7.746845551828781,7.0,7.869184765502046,-0.5,406.4652061693422,7.0,7.67526746381372,-0.5,436.29981120201376
599,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",61793,22706199,5080,500005,6180,2463200,534,48999,0.3817746346673572,0.4122977346278317,367.45584451313255,8.091612318547407,398.5760517799352,7.928640776699028,7.0,7.862569972954273,-0.5,398.4338197370904,7.0,7.6957888120678835,-0.5,432.2285355122565
600,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",61588,21938099,4774,500010,6159,2257797,495,49023,0.3701532766123271,0.3825296314336743,356.20736182373184,8.118627005260763,366.5849975645397,7.959571358986849,7.0,7.857995976866985,-0.5,391.5451030927835,7.0,7.6310496543054676,-0.5,411.87045883092384
601,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:541 duel_v2,nactions: 4,CR:1",61484,21954799,4981,500001,6149,2321793,516,49065,0.3704866306681413,0.3907952512603675,357.08150087827727,8.13221325873398,377.58871361196935,7.979346235160189,7.0,7.865169246256449,-0.5,396.0236001006669,7.0,7.720125786163522,-0.5,400.2342767295597
602,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1111,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",62377,24614998,5095,500013,6238,2605158,512,48414,0.3954181829841128,0.418403334402052,394.6165734164836,8.015983455440306,417.6271240782302,7.761141391471625,7.0,7.906204541142242,-0.5,410.06258301182714,7.0,7.663084702907712,-0.5,441.7115676359039
603,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,4444,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",61719,24309999,5149,500007,6172,2536151,532,48485,0.3946920721333787,0.4116979909267661,393.8819326301463,8.101346424925875,410.9123460790668,7.855638366817888,7.0,7.9223017935230375,-0.5,410.7674377336967,7.0,7.659062103929024,-0.5,445.36844106463883
604,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,5423,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",62587,25097999,4906,500008,6259,2687133,529,48667,0.4018086823142186,0.4301006550567184,401.00977838848326,7.989007301835843,429.32305480108636,7.775523246525004,7.0,7.9035786545270605,-0.5,418.1524848254931,7.0,7.660556257901392,-0.5,427.17326169405817
605,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,6654,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",62161,24379999,5041,500003,6217,2599077,521,49230,0.3930116954360451,0.4188515361106643,392.2073164846125,8.043676903524718,418.0596750844458,7.918610262184332,7.0,7.845415176049707,-0.5,415.96057867319405,7.0,7.704075235109718,-0.5,418.038369905956
606,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,9111,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",60724,22937999,4962,500001,6073,2420101,522,48984,0.3785653119030367,0.3993084142927713,377.7418977669455,8.2339931493314,398.501728964268,8.065865305450354,7.0,7.962545385056372,-0.5,408.3380852283585,7.0,7.674092934436665,-0.5,420.62024188415023
607,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1122,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",61289,23097999,5200,500007,6129,2442095,561,49043,0.3776860448041247,0.3992494697340512,376.87022141004087,8.158184992412995,398.449176048295,8.00179474628814,7.0,7.870986021911597,-0.5,414.21101246694366,7.0,7.705475141598488,-0.5,429.68886091881683
608,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1337,"[0.0, 1000.0, -0.1]",180,"Competitive, B:577 DQN,nactions: 4",62183,24289999,5196,500002,6219,2577136,534,48640,0.3914253091681006,0.41517928927480297,390.62121480147306,8.04081501374974,414.3971699630166,7.821193117864609,7.0,7.875574875574876,-0.5,419.8008631008631,7.0,7.789042821158691,-0.5,438.76769521410586
609,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:577 DQN,nactions: 4,CR:1",62571,24284099,4867,500003,6258,2587534,514,48651,0.4015917917246009,0.4250559284116331,388.1046970641352,7.990970257787153,413.4761904761905,7.774209012464047,7.0,7.858732553753301,-0.5,410.88267949201554,7.0,7.792085427135677,-0.5,425.8539572864322
610,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:577 DQN,nactions: 4,CR:1",61619,22344599,5158,500003,6162,2381881,537,49181,0.3770427952417274,0.4040895813047712,362.62514808744055,8.114428991057952,386.5434923726063,7.981337228172671,7.0,7.846965036720857,-0.5,404.95882242169347,7.0,7.707653701380175,-0.5,421.3120451693852
611,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:577 DQN,nactions: 4,CR:1",62291,23325299,5094,500001,6230,2460854,561,48456,0.38817806745757816,0.4064205457463884,374.45696810133086,8.026857812525082,395.00064205457466,7.77784911717496,7.0,7.878119485757499,-0.5,399.9558230400807,7.0,7.652392947103275,-0.5,433.3657430730479
612,100000,1,0.001,adam,max,1000,tanh,32,500000,0.1,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,"Punishment, B:577 DQN,nactions: 4,CR:1",62380,23883599,4844,500000,6239,2555223,491,48762,0.3973068291118949,0.4237858631190896,382.8726995831997,8.01538954793203,409.5564994390128,7.815675589036704,7.0,7.863739305485657,-0.5,404.2777931555109,7.0,7.585795097423005,-0.5,434.12514142049037
